timestep,cell_id,resource_type,allocation_amount,priority_score,expected_benefit,uncertainty
10,8828308035fffff,vegetation_restoration,2.1511164585019618,0.31924937736333986,0.14919575984843328,0.5
10,8828309457fffff,vegetation_restoration,2.11223437491021,0.31856391443205867,0.15309153070886708,0.5
10,8828308713fffff,vegetation_restoration,2.0770253602403557,0.31832407356057174,0.1375025929512579,0.5
10,8828308241fffff,vegetation_restoration,2.0294688005862773,0.31606614748325623,0.15405663763796817,0.5
10,88283090a7fffff,vegetation_restoration,1.9913592317037758,0.3151108187606879,0.17523429205459937,0.5
10,88283090adfffff,vegetation_restoration,1.9449655304437279,0.3126962210600154,0.14412411009443,0.5
10,882830940dfffff,vegetation_restoration,1.910648179881472,0.31205791457629617,0.13819260346221982,0.5
10,8828309193fffff,vegetation_restoration,1.8729342280222263,0.3107468077561046,0.14230509817010364,0.5
10,882830844dfffff,vegetation_restoration,1.8301891920233846,0.3084472393853892,0.1214510976100953,0.5
10,8828308269fffff,vegetation_restoration,1.8007597170886684,0.3082412097714372,0.1362758460769204,0.5
10,8828308621fffff,vegetation_restoration,1.7723518912922025,0.3081274394210539,0.11462626124257119,0.5
10,882830871bfffff,vegetation_restoration,1.7363845876884942,0.3065980041316758,0.12025755786360812,0.5
10,88283081dbfffff,vegetation_restoration,1.7015986566549257,0.3051334255492399,0.11656032337323863,0.5
10,88283080e1fffff,vegetation_restoration,1.6500484512071818,0.30047358599123974,0.13722332498882672,0.5
10,8828309451fffff,vegetation_restoration,1.6250231657426213,0.3004300498226653,0.12714264876902606,0.5
11,882830919bfffff,vegetation_restoration,4.270600777217848,0.4270600777217848,0.1891661400806825,0.5
11,882830862bfffff,vegetation_restoration,4.170870243992544,0.42618740573000957,0.18123137776128215,0.5
11,8828309195fffff,vegetation_restoration,3.8913328263796907,0.40628134357938817,0.22317827896636233,0.5
11,8828308719fffff,vegetation_restoration,3.7265982272970812,0.3971496674645902,0.18514218622502915,0.5
11,88283080e5fffff,vegetation_restoration,3.632417453812067,0.39495549049926665,0.18315555983524512,0.5
11,8828309457fffff,vegetation_restoration,3.541886254175151,0.3928702785328039,0.2165002442032158,0.5
11,88283091d3fffff,vegetation_restoration,3.4683845971883267,0.3924260122722309,0.19600662311812136,0.5
11,8828308621fffff,vegetation_restoration,3.370124033444961,0.3889399521132181,0.16347537697633277,0.5
11,882830871bfffff,vegetation_restoration,3.2653811523515195,0.38432574650241147,0.16314578918280334,0.5
11,882830941dfffff,vegetation_restoration,3.193020344919094,0.3831722404054076,0.18737283609741384,0.5
11,8828308441fffff,vegetation_restoration,3.128882185877477,0.38280956440989955,0.15630939611140948,0.5
11,882830844dfffff,vegetation_restoration,3.033073859479542,0.3783290963262577,0.17536416270185917,0.5
11,882830863dfffff,vegetation_restoration,2.9587065670667685,0.3761687040286161,0.17930558929587692,0.5
11,882830940bfffff,vegetation_restoration,2.902598907119127,0.3761092258293117,0.15625264036595246,0.5
11,88283080e9fffff,vegetation_restoration,2.8436972466946577,0.37553912882600227,0.1782182507704534,0.5
11,8828308635fffff,vegetation_restoration,2.748156666283558,0.36986700052983634,0.16375534940841277,0.5
11,8828308625fffff,vegetation_restoration,2.689248369807974,0.3687582673548895,0.17203549889946518,0.5
11,8828309439fffff,vegetation_restoration,2.631389459958059,0.3676022892582196,0.19151203672387468,0.5
11,88283081dbfffff,vegetation_restoration,2.5797530770785695,0.367136757500488,0.17507954104940313,0.5
11,882830844bfffff,vegetation_restoration,2.524244601896606,0.3659548601415433,0.14605746756861748,0.5
11,8828308753fffff,vegetation_restoration,2.4760436291229215,0.3656575849124243,0.16164446288630915,0.5
11,8828308249fffff,vegetation_restoration,2.424029956293229,0.3646430254445744,0.1582421065714902,0.5
11,8828309401fffff,vegetation_restoration,2.372935962580474,0.36358599087181964,0.17373898957498515,0.5
11,8828309451fffff,vegetation_restoration,2.321674325224208,0.3623182727521362,0.16713481547415304,0.5
11,8828309199fffff,vegetation_restoration,2.272396104808184,0.3611709017097953,0.15791310950773566,0.5
11,882830803bfffff,vegetation_restoration,2.2297756210681223,0.36091446216745066,0.16664052195499987,0.5
11,8828308017fffff,vegetation_restoration,2.1873793647393973,0.3605586897338622,0.1360260923416738,0.5
11,8828309197fffff,vegetation_restoration,2.1277695694027603,0.35717192637429185,0.18088824560350988,0.5
11,8828308015fffff,vegetation_restoration,2.0864471758798944,0.3566039067069989,0.14131245856499164,0.5
11,8828309419fffff,vegetation_restoration,2.038239678699173,0.35468871948972486,0.17051131714405726,0.5
11,8828308713fffff,vegetation_restoration,1.9893718447235746,0.35243511484541007,0.1594398712324124,0.5
11,882830945dfffff,vegetation_restoration,1.9495489814404146,0.3515755142827724,0.14263235421813322,0.5
11,88283080edfffff,vegetation_restoration,1.9121818598908384,0.3510071208936043,0.17536124437799466,0.5
11,882830940dfffff,vegetation_restoration,1.8697577936134242,0.3493508351102452,0.1563926861113465,0.5
11,8828308627fffff,vegetation_restoration,1.8336138475777635,0.34868832588524795,0.14531776273464644,0.5
11,8828309443fffff,vegetation_restoration,1.7963513242326639,0.34766362785458615,0.14581836735799605,0.5
11,8828308711fffff,vegetation_restoration,1.7596143219852942,0.3465782257486724,0.16384326417351575,0.5
11,8828309191fffff,vegetation_restoration,1.7149149299088198,0.3437305938821019,0.1478858801042551,0.5
11,882830862dfffff,vegetation_restoration,1.6842905275456639,0.34349586474594096,0.1631855649183205,0.5
11,88283090a3fffff,vegetation_restoration,1.6543099912490895,0.3432773217463652,0.16813251659745204,0.5
11,8828308039fffff,vegetation_restoration,1.6113978714246227,0.3402122061510271,0.1492392837960157,0.5
11,8828308623fffff,vegetation_restoration,1.5744107436507946,0.338155394609769,0.13520167000857752,0.5
11,8828309447fffff,vegetation_restoration,1.5349521451784596,0.33535041788144443,0.14270503125962075,0.5
11,8828308629fffff,vegetation_restoration,1.5053056258787159,0.33448179124005206,0.1572246584755789,0.5
11,8828308241fffff,vegetation_restoration,1.4715555355841277,0.3325439514051919,0.15536026092362532,0.5
11,88283080e1fffff,vegetation_restoration,1.446365933100843,0.33237808985347217,0.1449349922624173,0.5
11,8828309455fffff,vegetation_restoration,1.381108515132409,0.3227454669884061,0.13333980869011064,0.5
11,88283090a7fffff,vegetation_restoration,1.3585936313346423,0.32269141766504367,0.14588901905271637,0.5
11,8828308245fffff,vegetation_restoration,1.3363401210965595,0.3226109822012305,0.146515172939685,0.5
11,882830803dfffff,vegetation_restoration,1.312517142017077,0.3220547048953618,0.14960546436625505,0.5
11,88283091d7fffff,vegetation_restoration,1.2824152734532863,0.31981850772120957,0.14701444994718857,0.5
11,88283090a5fffff,vegetation_restoration,1.2604934965052028,0.3194599478789359,0.14880534033560977,0.5
11,8828309405fffff,vegetation_restoration,1.2344024122276789,0.3179256390279494,0.14549480721478172,0.5
11,882830824dfffff,vegetation_restoration,1.2097226251451456,0.316602049388595,0.14371490266685152,0.5
11,8828309193fffff,vegetation_restoration,1.1891112559731596,0.31621344478490815,0.14119305655318565,0.5
11,8828309407fffff,vegetation_restoration,1.165780203882822,0.3149893470353045,0.13894526064585586,0.5
11,882830919dfffff,vegetation_restoration,1.134145891534069,0.3113454012054986,0.1337583684407136,0.5
11,8828309403fffff,vegetation_restoration,1.1132732518815782,0.3104482824748619,0.16050750548408818,0.5
11,88283090a1fffff,vegetation_restoration,1.091532000711132,0.3091847939421172,0.1479146683359347,0.5
11,88283081cbfffff,vegetation_restoration,1.0701803391059663,0.3078966200145424,0.12279127424716582,0.5
11,88283081d9fffff,vegetation_restoration,1.0461462682869254,0.3056879026104914,0.13020657473226316,0.5
11,8828308031fffff,vegetation_restoration,1.0259605070759994,0.3044427703129416,0.13258374945821866,0.5
11,8828308037fffff,vegetation_restoration,1.004461868253143,0.3026705733484187,0.12656908661884503,0.5
11,8828309415fffff,vegetation_restoration,0.9810062981310627,0.3001450517184846,0.15162404244646474,0.5
