hex_id,score
88281ca351fffff,1.0
88281ca309fffff,1.0
88281ca35dfffff,1.0
88281ca357fffff,1.0
88281ca343fffff,1.0
88281ca355fffff,1.0
88281cb9dbfffff,1.0
88281cb9d7fffff,1.0
88281cb8adfffff,1.0
88281cb9d1fffff,1.0
88281cb9d3fffff,1.0
88281cb999fffff,1.0
88281c85dbfffff,1.0
88281c8437fffff,1.0
88281c85d1fffff,1.0
88281c85d9fffff,1.0
88281c85ddfffff,1.0
88281cbae3fffff,1.0
88281cbaadfffff,1.0
88281cba85fffff,1.0
88281cbaabfffff,1.0
88281cbaa1fffff,1.0
88281cbaa9fffff,1.0
88281cbae7fffff,1.0
88281cb13bfffff,1.0
88281cb1edfffff,1.0
88281cb131fffff,1.0
88281cb133fffff,1.0
88281cb8b1fffff,1.0
88281cb367fffff,1.0
88281cb361fffff,1.0
88281cb365fffff,1.0
88281c1455fffff,1.0
88281c1451fffff,1.0
88281c1453fffff,1.0
88281c1457fffff,1.0
88281c145dfffff,1.0
88281c145bfffff,1.0
88281cab55fffff,1.0
88281cab09fffff,1.0
88281cab01fffff,1.0
88281ca19dfffff,1.0
88281ca191fffff,1.0
88281ca195fffff,1.0
88281ca197fffff,1.0
88281ca183fffff,1.0
88281ca1bbfffff,1.0
88281ca1b9fffff,1.0
88281c1687fffff,1.0
88281c16a9fffff,1.0
88281c16abfffff,1.0
88281c1685fffff,1.0
88281c168dfffff,1.0
88281c1681fffff,1.0
88281c16e3fffff,1.0
88281c851dfffff,1.0
88281c8503fffff,1.0
88281c8507fffff,1.0
88281c8515fffff,1.0
88281c8539fffff,1.0
88281c8501fffff,1.0
88281c8ea9fffff,1.0
88281c8eabfffff,1.0
88281c8ee3fffff,1.0
88281c8ee7fffff,1.0
88281c8ea1fffff,1.0
88281c8eadfffff,1.0
88281c8e85fffff,1.0
88281c1657fffff,1.0
88281c1651fffff,1.0
88281c8531fffff,1.0
88281c853bfffff,1.0
88281c85edfffff,1.0
88281c8533fffff,1.0
88281cb8e1fffff,1.0
88281cb8ebfffff,1.0
88281cba07fffff,1.0
88281cba01fffff,1.0
88281ca167fffff,1.0
88281ca161fffff,1.0
88281caa59fffff,1.0
88281caa5bfffff,1.0
88281cb8b3fffff,1.0
88281ca165fffff,1.0
88281cbb15fffff,1.0
88281cbb57fffff,1.0
88281cbb1dfffff,1.0
88281cbb0bfffff,1.0
88281cbb03fffff,1.0
88281cbb11fffff,1.0
88281ca1adfffff,1.0
88281caadbfffff,1.0
88281caad3fffff,1.0
88281caad1fffff,1.0
88281ca1e7fffff,1.0
88281cb1a7fffff,1.0
88281cb1a1fffff,1.0
88281ca349fffff,1.0
88281cb1a3fffff,1.0
88281ca049fffff,1.0
88281ca041fffff,1.0
88281ca05dfffff,0.4
88281ca237fffff,0.2
88281ca235fffff,0.6000000000000001
88281ca043fffff,1.0
88281ca04bfffff,0.8
88281c142bfffff,1.0
88281c1427fffff,1.0
88281c1421fffff,1.0
88281c1423fffff,1.0
88281c1425fffff,1.0
88281c142dfffff,1.0
88281c8c47fffff,1.0
88281c8c4dfffff,1.0
88281c8c6bfffff,1.0
88281c8c41fffff,1.0
88281c8c69fffff,1.0
88281c8f13fffff,1.0
88281c8c45fffff,1.0
88281ca941fffff,1.0
88281ca949fffff,1.0
88281cb331fffff,1.0
88281cb159fffff,1.0
88281cb337fffff,1.0
88281cb14bfffff,1.0
88281cb335fffff,1.0
88281cab59fffff,1.0
88281caa61fffff,1.0
88281caa6dfffff,1.0
88281caa65fffff,1.0
88281caa67fffff,1.0
88281cab5bfffff,1.0
88281c8cebfffff,1.0
88281c8ce1fffff,1.0
88281c1413fffff,1.0
88281c14c5fffff,1.0
88281c14c1fffff,1.0
88281c14e9fffff,1.0
88281c14c7fffff,1.0
88281c14ebfffff,1.0
88281c8e07fffff,1.0
88281c8e01fffff,1.0
88281c84c7fffff,1.0
88281c8485fffff,1.0
88281c8489fffff,1.0
88281c848dfffff,1.0
88281c8481fffff,1.0
88281ca32bfffff,1.0
88281ca327fffff,1.0
88281ca321fffff,1.0
88281cbb49fffff,1.0
88281cbb4dfffff,1.0
88281c85a7fffff,1.0
88281c85a1fffff,1.0
88281c85a3fffff,1.0
88281cb101fffff,1.0
88281cb11dfffff,1.0
88281cb115fffff,1.0
88281cb139fffff,1.0
88281cb107fffff,1.0
88281cb103fffff,1.0
88281cb841fffff,1.0
88281cb847fffff,1.0
88281cb951fffff,1.0
88281cb943fffff,1.0
88281cbb37fffff,1.0
88281cb94bfffff,1.0
88281cb95dfffff,1.0
88281cb105fffff,1.0
88281cb10dfffff,1.0
88281cb323fffff,1.0
88281cb149fffff,1.0
88281cb33dfffff,1.0
88281c81b7fffff,1.0
88281c81b1fffff,1.0
88281c8e6dfffff,1.0
88281c81b3fffff,1.0
88281c8f59fffff,1.0
88281c81bbfffff,1.0
88281ca227fffff,1.0
88281caaddfffff,1.0
88281ca16bfffff,1.0
88281ca163fffff,1.0
88281cb845fffff,1.0
88281cb84dfffff,1.0
88281cb86bfffff,1.0
88281cb869fffff,1.0
88281cbb13fffff,1.0
88281c85a9fffff,1.0
88281c850dfffff,1.0
88281c8505fffff,1.0
88281cb8d3fffff,1.0
88281cb89bfffff,1.0
88281ca325fffff,1.0
88281cb899fffff,1.0
88281cb8b7fffff,1.0
88281cb8b5fffff,1.0
88281caa4bfffff,1.0
88281caf41fffff,0.8
88281caf47fffff,0.2
88281caf43fffff,0.4
88281caf45fffff,0.6000000000000001
88281cb9ddfffff,1.0
88281cb9d5fffff,1.0
88281c8e2bfffff,1.0
88281c8e05fffff,1.0
88281cbaebfffff,1.0
88281cbac5fffff,1.0
88281caae5fffff,1.0
88281caa33fffff,1.0
88281caa3bfffff,1.0
88281caaedfffff,1.0
88281ca859fffff,1.0
88281c8cb5fffff,1.0
88281c8cb7fffff,1.0
88281c8cb3fffff,1.0
88281c1659fffff,1.0
88281c148dfffff,1.0
88281c1489fffff,1.0
88281c14c3fffff,1.0
88281c8cc7fffff,1.0
88281c8ce3fffff,1.0
88281c8c8dfffff,1.0
88281caa63fffff,1.0
88281caa2dfffff,1.0
88281caa29fffff,1.0
88281c1493fffff,1.0
88281ca945fffff,0.8
88281c149bfffff,1.0
88281ca94dfffff,1.0
88281ca969fffff,0.6000000000000001
88281cab4dfffff,1.0
88281cab49fffff,1.0
88281cab41fffff,1.0
88281cab45fffff,1.0
88281c169bfffff,1.0
88281c8dddfffff,1.0
88281c8dd5fffff,1.0
88281cab27fffff,1.0
88281ca1d5fffff,1.0
88281ca1d7fffff,1.0
88281ca199fffff,0.8
88281ca18bfffff,1.0
88281ca1d3fffff,0.6000000000000001
88281c16c3fffff,1.0
88281c1689fffff,1.0
88281c16c7fffff,1.0
88281c8ec5fffff,1.0
88281c8eebfffff,1.0
88281cb819fffff,1.0
88281cb81dfffff,1.0
88281cb815fffff,1.0
88281cb905fffff,1.0
88281cb1a9fffff,1.0
88281cba4dfffff,1.0
88281c8c1dfffff,1.0
88281c8c19fffff,1.0
88281c8c15fffff,1.0
88281ca13dfffff,1.0
88281ca139fffff,1.0
88281cba05fffff,1.0
88281cba2bfffff,1.0
88281c1629fffff,1.0
88281c162dfffff,1.0
88281cb88dfffff,1.0
88281cb8e3fffff,1.0
88281cb8c7fffff,1.0
88281cb8a9fffff,1.0
88281cb02dfffff,1.0
88281cb063fffff,1.0
88281cb067fffff,1.0
88281cbabdfffff,1.0
88281cba83fffff,1.0
88281cba87fffff,1.0
88281caa0dfffff,1.0
88281caa05fffff,1.0
88281c8e87fffff,1.0
88281c8ebdfffff,1.0
88281c16bdfffff,1.0
88281c16b9fffff,1.0
88281c1683fffff,1.0
88281c841bfffff,1.0
88281c8413fffff,1.0
88281c84cdfffff,1.0
88281c86a5fffff,0.4
88281c8411fffff,1.0
88281c8419fffff,0.6000000000000001
88281c86a7fffff,1.0
88281c8ca9fffff,1.0
88281cae6dfffff,1.0
88281cae69fffff,0.6000000000000001
88281ca193fffff,0.4
88281c8d93fffff,1.0
88281c8d9dfffff,1.0
88281c8d95fffff,1.0
88281c8d91fffff,1.0
88281c8d97fffff,1.0
88281cab63fffff,1.0
88281cab47fffff,1.0
88281cab6bfffff,1.0
88281cab05fffff,1.0
88281cab0dfffff,1.0
88281c1465fffff,0.8
88281c1469fffff,1.0
88281c146dfffff,1.0
88281c1419fffff,1.0
88281c16adfffff,1.0
88281cab13fffff,1.0
88281caa25fffff,1.0
88281cab1bfffff,1.0
88281ca84dfffff,1.0
88281caa99fffff,1.0
88281c842dfffff,1.0
88281c8463fffff,1.0
88281c8467fffff,1.0
88281c8693fffff,0.4
88281cb369fffff,1.0
88281c8697fffff,0.6000000000000001
88281cb36dfffff,1.0
88281c8e83fffff,1.0
88281c169dfffff,1.0
88281c854bfffff,0.5
88281c8541fffff,1.0
88281c8547fffff,1.0
88281cbacdfffff,1.0
88281cba1bfffff,1.0
88281cba13fffff,1.0
88281cbb25fffff,1.0
88281cbb29fffff,1.0
88281c8cd3fffff,1.0
88281cbb21fffff,1.0
88281cbb2dfffff,1.0
88281cb1b7fffff,1.0
88281cb1b5fffff,1.0
88281ca359fffff,1.0
88281ca34bfffff,1.0
88281ca845fffff,1.0
88281c8e13fffff,1.0
88281c8e1bfffff,1.0
88281c8ecdfffff,1.0
88281c848bfffff,1.0
88281c8491fffff,1.0
88281c849dfffff,1.0
88281c8495fffff,1.0
88281c8483fffff,1.0
88281ca159fffff,1.0
88281ca065fffff,1.0
88281ca06dfffff,1.0
88281ca33bfffff,1.0
88281ca333fffff,1.0
88281cb997fffff,1.0
88281cb991fffff,1.0
88281cb995fffff,1.0
88281cb99dfffff,1.0
88281cbb4bfffff,1.0
88281c85b3fffff,1.0
88281c85b7fffff,1.0
88281c85b5fffff,1.0
88281cbb5dfffff,1.0
88281cbb59fffff,1.0
88281cb85bfffff,1.0
88281cb853fffff,1.0
88281cbaa5fffff,1.0
88281cb961fffff,1.0
88281cb965fffff,1.0
88281cb119fffff,1.0
88281c84adfffff,1.0
88281c85d3fffff,1.0
88281cb205fffff,1.0
88281ca319fffff,1.0
88281ca353fffff,1.0
88281cb34dfffff,0.2
88281c84cbfffff,1.0
88281c84c5fffff,1.0
88281c84c1fffff,1.0
88281c84c3fffff,1.0
88281c84c9fffff,1.0
88281c8c5bfffff,1.0
88281c8ea5fffff,1.0
88281c8c53fffff,1.0
88281c8c59fffff,1.0
88281c166bfffff,1.0
88281c1663fffff,1.0
88281caad7fffff,1.0
88281caa9dfffff,1.0
88281c8519fffff,1.0
88281ca009fffff,1.0
88281ca00bfffff,0.6000000000000001
88281ca055fffff,0.4
88281c8c39fffff,1.0
88281cb8c3fffff,1.0
88281cb889fffff,1.0
88281cb9edfffff,1.0
88281cb9e9fffff,1.0
88281cb06bfffff,1.0
88281cb045fffff,1.0
88281ca865fffff,1.0
88281cab33fffff,1.0
88281ca86dfffff,1.0
88281ca95bfffff,0.6000000000000001
88281cb1d3fffff,1.0
88281cb0adfffff,0.8
88281cb0e7fffff,0.6000000000000001
88281c8c89fffff,1.0
88281c8cc3fffff,1.0
88281cbb51fffff,1.0
88281cbb55fffff,1.0
88281c14bdfffff,1.0
88281c0649fffff,0.2
88281c14b5fffff,0.4
88281c14a3fffff,0.8
88281c14abfffff,1.0
88281cab43fffff,1.0
88281cab4bfffff,1.0
88281cab5dfffff,1.0
88281cab51fffff,1.0
88281cb859fffff,1.0
88281c168bfffff,1.0
88281c1699fffff,1.0
88281c16d5fffff,1.0
88281c16d7fffff,1.0
88281c16d3fffff,1.0
88281ca305fffff,1.0
88281ca30dfffff,1.0
88281cb915fffff,1.0
88281cb82dfffff,1.0
88281cb829fffff,1.0
88281cb93bfffff,1.0
88281cb917fffff,1.0
88281cba5dfffff,1.0
88281cb839fffff,1.0
88281cb313fffff,1.0
88281cb31bfffff,1.0
88281cb04dfffff,1.0
88281c852dfffff,1.0
88281c8529fffff,1.0
88281c8563fffff,1.0
88281c8199fffff,1.0
88281ca027fffff,1.0
88281ca1c9fffff,1.0
88281ca1cdfffff,1.0
88281ca023fffff,1.0
88281c8c2dfffff,1.0
88281c8c25fffff,0.5
88281c8c29fffff,1.0
88281c8d89fffff,1.0
88281ca035fffff,1.0
88281ca1cbfffff,1.0
88281ca14dfffff,1.0
88281ca145fffff,1.0
88281c1639fffff,1.0
88281c1485fffff,1.0
88281c8ce7fffff,1.0
88281cab53fffff,1.0
88281c8e5dfffff,1.0
88281cb89dfffff,1.0
88281cb003fffff,1.0
88281cb025fffff,1.0
88281cb153fffff,1.0
88281cb15bfffff,1.0
88281caa19fffff,1.0
88281c8c9dfffff,1.0
88281ca1bdfffff,1.0
88281cb12dfffff,1.0
88281cb129fffff,1.0
88281cb163fffff,1.0
88281c159dfffff,0.6000000000000001
88281c15d5fffff,1.0
88281c158bfffff,1.0
88281c1583fffff,0.4
88281c15d7fffff,1.0
88281c8403fffff,1.0
88281cb227fffff,1.0
88281cb989fffff,1.0
88281c8553fffff,1.0
88281c8425fffff,1.0
88281c855bfffff,1.0
88281cb90dfffff,1.0
88281cb947fffff,1.0
88281cb8e7fffff,1.0
88281cb0a9fffff,0.2
88281cb0a5fffff,1.0
88281cb0a1fffff,0.4
88281cbb23fffff,1.0
88281cbb07fffff,1.0
88281cbb39fffff,1.0
88281cbb35fffff,1.0
88281cbb31fffff,1.0
88281cbb3dfffff,1.0
88281cbb2bfffff,1.0
88281cb1c3fffff,1.0
88281cb189fffff,1.0
88281c14edfffff,1.0
88281c15d9fffff,1.0
88281c1669fffff,1.0
88281c1645fffff,1.0
88281ca22dfffff,1.0
88281ca267fffff,1.0
88281ca263fffff,1.0
88281c84a5fffff,1.0
88281c84a9fffff,1.0
88281c84a1fffff,1.0
88281caac3fffff,1.0
88281c1417fffff,1.0
88281c1415fffff,1.0
88281c141dfffff,1.0
88281c1411fffff,1.0
88281c171dfffff,1.0
88281c1757fffff,1.0
88281c1753fffff,1.0
88281c8589fffff,1.0
88281c85c3fffff,1.0
88281cb863fffff,1.0
88281cb125fffff,1.0
88281cb35dfffff,0.8
88281c8c63fffff,1.0
88281c8c61fffff,1.0
88281c8c67fffff,1.0
88281c8401fffff,1.0
88281c8e93fffff,1.0
88281c8525fffff,1.0
88281cb8d5fffff,1.0
88281cb88bfffff,1.0
88281cb8d7fffff,1.0
88281cb19dfffff,1.0
88281caa53fffff,1.0
88281c8cd7fffff,1.0
88281c8c8bfffff,1.0
88281c8c99fffff,1.0
88281c8cd5fffff,1.0
88281c85d7fffff,1.0
88281c859bfffff,1.0
88281c8599fffff,1.0
88281c859dfffff,1.0
88281cab65fffff,1.0
88281cab61fffff,1.0
88281c1513fffff,0.6000000000000001
88281c15c9fffff,1.0
88281c15cdfffff,1.0
88281c151bfffff,0.8
88281c15c5fffff,1.0
88281c15c1fffff,1.0
88281c16e7fffff,1.0
88281c15ddfffff,1.0
88281c15d1fffff,1.0
88281c1401fffff,1.0
88281c1409fffff,1.0
88281caa89fffff,1.0
88281cb19bfffff,1.0
88281cb1d7fffff,1.0
88281cb199fffff,1.0
88281ca247fffff,0.4
88281ca26bfffff,1.0
88281ca20dfffff,0.4
88281ca245fffff,0.8
88281cab3bfffff,1.0
88281cab17fffff,1.0
88281c856bfffff,1.0
88281cb953fffff,1.0
88281cbb41fffff,1.0
88281cbb45fffff,1.0
88281cb1d5fffff,1.0
88281cb18bfffff,1.0
88281c8d8bfffff,1.0
88281c8d85fffff,1.0
88281c8d81fffff,1.0
88281c8d8dfffff,1.0
88281c8d87fffff,1.0
88281c8d83fffff,1.0
88281ca869fffff,1.0
88281c84a3fffff,1.0
88281c84abfffff,1.0
88281c8487fffff,1.0
88281c84b5fffff,1.0
88281c84bdfffff,1.0
88281c84b1fffff,1.0
88281c84b9fffff,1.0
88281ca35bfffff,1.0
88281ca225fffff,1.0
88281c85d5fffff,1.0
88281c858bfffff,1.0
88281cb981fffff,1.0
88281cb01dfffff,1.0
88281cb057fffff,0.8
88281cb98bfffff,1.0
88281cb983fffff,1.0
88281cb987fffff,1.0
88281c1703fffff,0.2
88281c170bfffff,0.7
88281c1715fffff,0.6000000000000001
88281c84bbfffff,1.0
88281c84b7fffff,1.0
88281caad5fffff,1.0
88281caa8bfffff,1.0
88281c15c3fffff,1.0
88281c15cbfffff,1.0
88281c8f11fffff,1.0
88281cbb43fffff,1.0
88281c140bfffff,1.0
88281c1403fffff,1.0
88281cb96bfffff,1.0
88281cb963fffff,1.0
88281cba4bfffff,1.0
88281caaa7fffff,0.6000000000000001
88281ca81bfffff,0.4
88281c8e4bfffff,1.0
88281c80b7fffff,1.0
88281c1511fffff,0.2
88281c1519fffff,0.4
88281caab3fffff,0.2
88281c1407fffff,1.0
88281cb263fffff,0.6000000000000001
88281c80a1fffff,0.5
88281c8e49fffff,1.0
88281c80a5fffff,1.0
88281c80a7fffff,1.0
88281c80a3fffff,1.0
88281cb34bfffff,0.4
88281c86a1fffff,0.4
88281c86a3fffff,0.8
88281c86abfffff,0.2
88281c1553fffff,0.4
88281c155bfffff,0.6000000000000001
88281cae65fffff,1.0
88281c8559fffff,1.0
88281cbb3bfffff,1.0
88281cbb17fffff,1.0
88281c1717fffff,1.0
88281c173bfffff,0.4
88281c80b1fffff,1.0
88281c80b5fffff,1.0
88281c8c65fffff,0.5
88281c8c6dfffff,1.0
88281c84a7fffff,1.0
88281c840dfffff,0.5
88281ca24dfffff,0.6000000000000001
88281cb0e1fffff,0.4
88281cb0e9fffff,0.2
88281cb203fffff,0.4
88281cb201fffff,0.6000000000000001
88281cae61fffff,0.6000000000000001
88281c8545fffff,1.0
88281c1733fffff,0.4
88281c1559fffff,0.2
88281c1591fffff,0.2
88281c8569fffff,1.0
88281ca01dfffff,0.2
88281c8497fffff,1.0
88281cb011fffff,0.4
88281caaa3fffff,0.8
88281ca19bfffff,0.4
88281c841dfffff,0.8
88281cba49fffff,1.0
88281c8f1dfffff,0.5
88281c8f57fffff,1.0
88281cb053fffff,0.2
88281cb019fffff,0.4
88281ca96dfffff,0.4
88281ca8c9fffff,0.2
88281caab5fffff,0.4
88281c8f51fffff,1.0
88281cae67fffff,0.4
88281caf5bfffff,0.4
88281c15e1fffff,0.2
88281c15e9fffff,0.4
88281ca81dfffff,0.6000000000000001
88281c8457fffff,0.2
88281c840bfffff,0.4
88281ca0a5fffff,0.2
88281cb233fffff,0.2
88281c80bdfffff,1.0
88281cb359fffff,0.6000000000000001
88281ca82dfffff,0.2
88281cb20dfffff,0.4
88281c81d7fffff,0.5
88281ca0edfffff,0.2
88281c8093fffff,0.5
88281c8097fffff,1.0
88281ca96bfffff,0.2
88281ca947fffff,0.4
88281c8695fffff,0.2
88281c14b1fffff,0.6000000000000001
88281cb0a7fffff,0.4
88281ca241fffff,0.2
88281c8f5dfffff,0.5
88281c8f17fffff,1.0
88281cb265fffff,0.4
88281cb261fffff,0.2
88281c15abfffff,0.2
88281c1587fffff,0.4
88281c15a9fffff,0.2
88281c80bbfffff,1.0
88281ca811fffff,0.2
88281c8dabfffff,0.5
88281cae63fffff,0.2
88281cae6bfffff,0.2
88281c80b9fffff,0.5
88281caf51fffff,0.2
88281cb209fffff,0.2
88281cb20bfffff,0.2
88281c8465fffff,0.5
88280349b7fffff,0.2
88281c14b3fffff,0.2
88281c8debfffff,0.5
