timestep,cell_id,resource_type,allocation_amount,priority_score,expected_benefit,uncertainty
11,882830945dfffff,vegetation_restoration,2.883745047388689,0.344983558333794,0.11299787413908005,0.3219168067341803
11,88283081dbfffff,vegetation_restoration,2.829446823109768,0.3444289566833966,0.1459128676974653,0.3219107363295379
11,8828309453fffff,vegetation_restoration,2.74212043953364,0.3396479329823598,0.16211798570474126,0.3219190100991963
11,882830862dfffff,vegetation_restoration,2.6668945225905225,0.33603691912896694,0.16760741833118678,0.3219028214080545
11,8828309455fffff,vegetation_restoration,2.6085838472000487,0.3343065618919384,0.14705748132018806,0.3219130535388726
11,88283090adfffff,vegetation_restoration,2.556880307875835,0.3332508222910769,0.15549824940851728,0.321911666820782
11,882830941dfffff,vegetation_restoration,2.5056977439228487,0.33211380622495257,0.17523897264434332,0.3219108000766391
11,882830862bfffff,vegetation_restoration,2.452930320317977,0.33060983474912264,0.13600679371211455,0.32190958269722814
11,882830844dfffff,vegetation_restoration,2.411372296450016,0.3304714337570217,0.12765451591227447,0.32190898653663813
11,88283090a3fffff,vegetation_restoration,2.3623764073868876,0.3291961890547306,0.14981797210932346,0.32190381238420784
11,882830803bfffff,vegetation_restoration,2.3062737940281552,0.32675666520707347,0.1554723302887654,0.3219048899741607
11,8828309191fffff,vegetation_restoration,2.2617063530293597,0.32576456397649606,0.14782836132859814,0.3219119048568032
11,8828308245fffff,vegetation_restoration,2.209297058535352,0.3234847925610864,0.1494832776591088,0.32190405471895667
11,882830844bfffff,vegetation_restoration,2.1702997917816353,0.3229990858992085,0.12471809498864597,0.3219161786564002
11,8828308627fffff,vegetation_restoration,2.1301914622432414,0.32223394933308114,0.13710159090859061,0.32190755630618895
11,8828309193fffff,vegetation_restoration,2.0913348872346424,0.3215366180094972,0.15425397076949654,0.3219077963188457
11,88283080edfffff,vegetation_restoration,2.0516199104388844,0.3205845400035814,0.13590967634670206,0.32190410550931553
11,8828308033fffff,vegetation_restoration,2.01719947602377,0.320340845683563,0.12960002441369473,0.3219079151868022
11,8828308621fffff,vegetation_restoration,1.968583127012125,0.3177090989128603,0.16010832747734718,0.3219064605818599
11,88283081d1fffff,vegetation_restoration,1.8966520796039612,0.31104119753879184,0.1367430376851612,0.3219149673053311
11,8828308635fffff,vegetation_restoration,1.865030458986452,0.31068724077625,0.1373791397011714,0.321914838359629
11,882830803dfffff,vegetation_restoration,1.8265992345450508,0.3090866151056016,0.13696674326764646,0.3219103441598978
11,88283091d3fffff,vegetation_restoration,1.792759102275241,0.3081222050554976,0.1595300445914604,0.321914394925803
11,882830940bfffff,vegetation_restoration,1.763075207903713,0.3077618353369732,0.1508605886737357,0.32190963335444
11,8828309199fffff,vegetation_restoration,1.731691557848456,0.30700777946577307,0.15074885244001499,0.3219129819333089
11,8828309415fffff,vegetation_restoration,1.7047232722781098,0.3069382531342566,0.18050186353713676,0.32190783825095065
11,88283081ddfffff,vegetation_restoration,1.6759325711672355,0.3064576179338466,0.10138259456197285,0.32191575113493304
11,882830919dfffff,vegetation_restoration,1.6495996719204244,0.3063363936631258,0.13382305964243169,0.3219163796626647
11,8828308713fffff,vegetation_restoration,1.6175551418851974,0.3050581334606464,0.12232077413433214,0.32190674460032237
11,88283080e5fffff,vegetation_restoration,1.5865594315883687,0.3038471391842661,0.12091550223543412,0.3219072539728958
11,88283090a1fffff,vegetation_restoration,1.557381197959898,0.30286028261021825,0.12014527803182697,0.3219075561960696
11,88283080e9fffff,vegetation_restoration,1.5332656787973051,0.3027552205292436,0.12525405854276425,0.3219007528616943
11,88283080e1fffff,vegetation_restoration,1.509254991409767,0.3025947304785457,0.1357106544715186,0.32190369012722375
11,8828309457fffff,vegetation_restoration,1.4736896559261004,0.30000310540100594,0.13083595983272794,0.3219140955169924
